"","size","rep","tau","alph","r0","degAssort","clustering","pathLen","n_components","r","q","time_steps","peak_size","peak_time","tot_inf","prev_1","prev_2","prev_ratio","r_actual"
"6322",1000,81,0.02,1.5,0.4,-0.038547654175504,0.0365153531566012,6,1,0.3,0.167425023314678,1.45258655885421,1,0,0.001,0,0.002,0,0.334969151684715
"6323",1000,81,0.02,1.5,0.4,0.00908686283958203,0.0479393432883913,7,1,0.6,0.301173450139787,1.32691681902558,1,0,0.001,0,0.002,0,0.6040798523391
"6324",1000,81,0.02,1.5,0.4,0.0741077892025345,0.0944531055413595,8,1,0.9,0.467454198100822,0.114336177463783,1,0,0.001,0.002,0,Inf,0.934998734698056
"6325",1000,82,0.02,1.5,0.4,-0.0186995794612747,0.0297287088675095,5,1,0,0.0123438520174365,1.18691682901826,1,0,0.001,0,0.002,0,0.0247071912205191
"6326",1000,82,0.02,1.5,0.4,-0.0174095796116377,0.035363273473897,6,1,0.3,0.165988255639537,0.34896002319363,1,0,0.001,0,0.002,0,0.331982977206885
"6327",1000,82,0.02,1.5,0.4,0.000997995353262695,0.0529341849700929,8,1,0.6,0.309166033707944,2.3708601173427,3,0.358379696103607,0.003,0,0.006,0,0.627983569435409
"6328",1000,82,0.02,1.5,0.4,0.0821863769701866,0.0912179523782333,9,1,0.9,0.463736626127128,0.155352726707336,1,0,0.001,0,0.002,0,0.934889700840329
"6329",1000,83,0.02,1.5,0.4,-0.0173584410596335,0.0319314555753072,5,1,0,0.00235207125891213,0.459322017139482,1,0,0.001,0.002,0,Inf,0.00471127781143673
"6330",1000,83,0.02,1.5,0.4,-0.00936168567079709,0.0362071189063709,6,1,0.3,0.166241130613505,0.65507441773328,1,0,0.001,0,0.002,0,0.333658662542384
"6331",1000,83,0.02,1.5,0.4,0.00175935329450118,0.0499648274563811,7,1,0.6,0.31505155385917,0.301026436078693,1,0,0.001,0,0.002,0,0.634165840995497
"6332",1000,83,0.02,1.5,0.4,0.0868760193039731,0.0976448215330603,8,1,0.9,0.460144405131141,0.320275400699392,1,0,0.001,0.002,0,Inf,0.93479553954402
"6333",1000,84,0.02,1.5,0.4,-0.0144659367442379,0.031040717921243,5,1,0,0.0044880680154808,0.316922773026919,1,0,0.001,0,0.002,0,0.008980196416207
"6334",1000,84,0.02,1.5,0.4,-0.0119463124579522,0.0376249203746828,6,1,0.3,0.159506624185495,1.29581718677071,1,0,0.001,0.002,0,Inf,0.323209391737904
"6335",1000,84,0.02,1.5,0.4,0.00973593388999354,0.0487419782010798,7,1,0.6,0.316607012612562,2.5045748721396,1,0,0.001,0.002,0,Inf,0.634541417675552
"6336",1000,84,0.02,1.5,0.4,0.0682749975990497,0.0963484381874175,8,1,0.9,0.467146595252156,0.705231441544057,2,0.46258573785343,0.002,0,0.004,0,0.934958717063775
"6337",1000,85,0.02,1.5,0.4,-0.0169007857490359,0.0312358533272974,5,1,0,0.00565628681430441,0.29206040082415,1,0,0.001,0.002,0,Inf,0.0113139508677035
"6338",1000,85,0.02,1.5,0.4,-0.00584193238901637,0.035675604712987,5,1,0.3,0.139991307925783,0.465884877785345,1,0,0.001,0.002,0,Inf,0.280167332955059
"6339",1000,85,0.02,1.5,0.4,0.00850089889337671,0.0486131255438969,7,1,0.6,0.315825631357463,2.08732816367764,1,0,0.001,0.002,0,Inf,0.631678944491269
"6340",1000,85,0.02,1.5,0.4,0.0952669514619546,0.0945116020564124,8,1,0.9,0.458562829914015,0.00967804578239265,1,0,0.001,0.002,0,Inf,0.934203420412135
"6341",1000,86,0.02,1.5,0.4,-0.0375006852155119,0.0325649237403685,5,1,0,-0.000961379625335407,2.42068413825326,2,0.443538618762586,0.002,0.004,0,Inf,-0.00192298489949152
"6342",1000,86,0.02,1.5,0.4,-0.00761114172953847,0.035610940965255,6,1,0.3,0.158768280770094,0.282876630682077,1,0,0.001,0,0.002,0,0.317541672828682
"6343",1000,86,0.02,1.5,0.4,0.0269347771521336,0.0513402311369274,7,1,0.6,0.31689570215159,0.492373420797926,1,0,0.001,0.002,0,Inf,0.634752745874282
"6344",1000,86,0.02,1.5,0.4,0.0566080715531989,0.0941855360866225,7,1,0.9,0.467236413352394,4.56361420554283,5,3.39951075319729,0.007,0.014,0,Inf,0.934970407053992
"6345",1000,87,0.02,1.5,0.4,-0.0328418527601378,0.0291669397653536,5,1,0,-0.00223024137608407,0.825602116021972,2,0.113608572062871,0.002,0,0.004,0,-0.00446337970184209
"6346",1000,87,0.02,1.5,0.4,-0.0139663274661745,0.0365741862744065,6,1,0.3,0.163383611214788,0.120762440615104,1,0,0.001,0.002,0,Inf,0.327428345000447
"6347",1000,87,0.02,1.5,0.4,0.00488570238161081,0.0526398061667123,7,1,0.6,0.313374043896987,2.15688704459277,2,1.57743012635833,0.002,0.002,0.002,1,0.633696603768426
"6348",1000,87,0.02,1.5,0.4,0.0755988078242626,0.0951199414026735,8,1,0.9,0.463735519497308,0.839421415827838,1,0,0.001,0.002,0,Inf,0.93375668639851
"6349",1000,88,0.02,1.5,0.4,-0.0195964816608433,0.0296738944852313,5,1,0,0.00201203409627077,0.967342519692342,1,0,0.001,0.002,0,Inf,0.00402967823221396
"6350",1000,88,0.02,1.5,0.4,0.00670868355854579,0.0400775966025271,6,1,0.3,0.164019339865132,0.198267295464012,1,0,0.001,0.002,0,Inf,0.329076884726902
"6351",1000,88,0.02,1.5,0.4,0.0277269747365157,0.0444915254237288,7,1,0.6,0.30281085986143,0.687902126981324,3,0.572585168025376,0.003,0.004,0.002,2,0.60683608908467
"6352",1000,88,0.02,1.5,0.4,0.057435871503752,0.0986611240079901,8,1,0.9,0.465852200533396,4.03208675554841,1,0,0.001,0,0.002,0,0.932537522921679
"6353",1000,89,0.02,1.5,0.4,-0.0278329975188031,0.0305793991416309,5,1,0,-0.000439513123120738,0.330673778351102,1,0,0.001,0.002,0,Inf,-0.000879269998200054
"6354",1000,89,0.02,1.5,0.4,0.00109226973041321,0.0372820655786923,6,1,0.3,0.141017214129852,0.0844898494154032,1,0,0.001,0,0.002,0,0.283230894140528
"6355",1000,89,0.02,1.5,0.4,0.0120930065417243,0.0478967815229188,7,1,0.6,0.30762530319142,1.22318258826344,1,0,0.001,0.002,0,Inf,0.616484283217561
"6356",1000,89,0.02,1.5,0.4,0.0498459764409543,0.0918226492187069,8,1,0.9,0.466911989730475,0.176750563052523,1,0,0.001,0.002,0,Inf,0.934177685628362
"6357",1000,90,0.02,1.5,0.4,-0.0228818283380758,0.0312077187534657,5,1,0,-0.0128035862854361,0.681396272205656,1,0,0.001,0,0.002,0,-0.025610520974464
"6358",1000,90,0.02,1.5,0.4,-0.0231881012937459,0.0360018557657611,6,1,0.3,0.140912124538108,4.04560178949128,2,2.53664269673326,0.002,0.004,0,Inf,0.281830248547105
"6359",1000,90,0.02,1.5,0.4,0.0235478126686696,0.0480383808594156,7,1,0.6,0.315564527081747,0.390782625347638,1,0,0.001,0,0.002,0,0.631233098725359
"6360",1000,90,0.02,1.5,0.4,0.0786077502877961,0.0957142460350526,8,1,0.9,0.466766477969515,0.0101971959619313,1,0,0.001,0,0.002,0,0.934158516950272
"6361",1000,91,0.02,1.5,0.4,-0.027563880193417,0.0343269906884575,5,1,0,-0.0062451949630235,1.2387919667758,2,0.90371374880313,0.002,0.002,0.002,1,-0.0125035948101959
"6362",1000,91,0.02,1.5,0.4,0.011661829813148,0.0361214422090033,6,1,0.3,0.167197097812998,0.45774621861045,1,0,0.001,0.002,0,Inf,0.334665750519099
"6363",1000,91,0.02,1.5,0.4,0.0459361773946465,0.0467660945814285,7,1,0.6,0.316205587675765,0.409676558389685,1,0,0.001,0.002,0,Inf,0.633482477567901
"6364",1000,91,0.02,1.5,0.4,0.103736171023538,0.0954417293233083,7,1,0.9,0.462898404340403,1.17573970206036,1,0,0.001,0.002,0,Inf,0.933267235423482
"6365",1000,92,0.02,1.5,0.4,-0.0282374760298858,0.0312551030405957,5,1,0,0.000438929627397777,0.853236057962081,1,0,0.001,0.002,0,Inf,0.000880442097764866
"6366",1000,92,0.02,1.5,0.4,0.000147865393000527,0.0360896986685354,6,1,0.3,0.167303334275645,0.0478746350966429,1,0,0.001,0,0.002,0,0.334807200754763
"6367",1000,92,0.02,1.5,0.4,-0.0030171469964694,0.0443774190891872,7,1,0.6,0.303382685669848,2.89888077210967,1,0,0.001,0.002,0,Inf,0.606798799912559
"6368",1000,92,0.02,1.5,0.4,0.046554069979668,0.0959821027474798,9,1,0.9,0.467091062555771,0.527157163775549,1,0,0.001,0,0.002,0,0.934951487278822
"6369",1000,93,0.02,1.5,0.4,-0.0324433200472452,0.0336187202864846,5,1,0,0.00219313909632612,0.487553678475618,1,0,0.001,0.002,0,Inf,0.00438903787457828
"6370",1000,93,0.02,1.5,0.4,-0.0201178215928393,0.03429575964202,5,1,0.3,0.139030531916713,0.288396461493246,1,0,0.001,0,0.002,0,0.278444551901999
"6371",1000,93,0.02,1.5,0.4,0.011796668447872,0.0461943340729656,7,1,0.6,0.313841021560167,0.426339828697598,1,0,0.001,0.002,0,Inf,0.62768267458612
"6372",1000,93,0.02,1.5,0.5,0.0664507285314489,0.0972994581149507,8,1,0.9,0.461064960176417,0.230707225181678,1,0,0.001,0.002,0,Inf,0.934917252868341
"6373",1000,94,0.02,1.5,0.4,-0.0266802402089116,0.0313253272513052,5,1,0,0.0119318637960018,0.52144260432653,1,0,0.001,0,0.002,0,0.0238639158127341
"6374",1000,94,0.02,1.5,0.4,-0.00311826578988827,0.0348787934762531,6,1,0.3,0.16680001891331,1.36787258677087,2,0.20584035660228,0.002,0,0.004,0,0.334002301987051
"6375",1000,94,0.02,1.5,0.4,0.00902744819315588,0.0513656988641419,7,1,0.6,0.312700589230077,0.332326181709486,1,0,0.001,0,0.002,0,0.630890638954291
"6376",1000,94,0.02,1.5,0.4,0.0605017875755433,0.095050424145338,7,1,0.9,0.467417498231907,0.458444561756761,1,0,0.001,0,0.002,0,0.934993962810915
"6377",1000,95,0.02,1.5,0.4,-0.0329655580447455,0.0324562323094664,5,1,0,-0.00205800953512503,0.67620780461443,1,0,0.001,0,0.002,0,-0.00411727312892811
"6378",1000,95,0.02,1.5,0.4,-0.0246775692701356,0.0369117288466228,6,1,0.3,0.166598813491628,1.49194120973191,1,0,0.001,0,0.002,0,0.333198283988009
"6379",1000,95,0.02,1.5,0.4,-0.0158561437896777,0.0477956968253348,7,1,0.6,0.315111513074831,1.84952394032895,3,1.23827730890783,0.003,0.006,0,Inf,0.63064533898933
"6380",1000,95,0.02,1.5,0.4,0.10901006687883,0.0988538284350457,7,1,0.9,0.464241571253379,0.531949992085636,1,0,0.001,0,0.002,0,0.934201078017056
"6381",1000,96,0.02,1.5,0.3,-0.00465410108534012,0.0301383227065259,5,1,0,0.00365934312465988,0.212456012826641,1,0,0.001,0,0.002,0,0.0073223824720191
"6382",1000,96,0.02,1.5,0.4,0.00640526181508587,0.0359813236686584,6,1,0.3,0.157537788893259,0.367771415312112,1,0,0.001,0,0.002,0,0.315604111459856
"6383",1000,96,0.02,1.5,0.4,0.0107960007204828,0.0457440293937538,8,1,0.6,0.313599092161137,0.280189385026243,1,0,0.001,0.002,0,Inf,0.629523956621458
"6384",1000,96,0.02,1.5,0.4,0.0628811431046519,0.0898666172656539,8,1,0.9,0.467207922664684,0.121751949505951,1,0,0.001,0.002,0,Inf,0.934966699393902
"6385",1000,97,0.02,1.5,0.4,-0.020366246820902,0.0328377716059467,5,1,0,-0.0105592806503764,0.357077721385519,1,0,0.001,0.002,0,Inf,-0.0211366919102244
"6386",1000,97,0.02,1.5,0.4,0.00596023071413994,0.0358317579307406,6,1,0.3,0.166036001686101,1.34450176549227,1,0,0.001,0.002,0,Inf,0.332714142547632
"6387",1000,97,0.02,1.5,0.4,0.00850950928161883,0.0478695955722395,7,1,0.6,0.304719957263968,1.26874138142408,2,0.0190318593601966,0.002,0.004,0,Inf,0.611026257106464
"6388",1000,97,0.02,1.5,0.4,0.0884672191577626,0.0957538393179483,9,1,0.9,0.463807772364234,1.55250191002735,1,0,0.001,0.002,0,Inf,0.934899038290926
