n,r,tau,alph_val,alph_type,reactivation_rate,reversion_rate,rep,net_type,net_clustering,net_path_len,net_deg_assort,peak,duration,m_rec,f_rec,m_inf,f_inf,latent_prev
1000,0.45,0.04,1.0,SUS,0.1,0.33,18,SAH,0.05055608903304647,3.44415015015015,-0.039009406077981916,495,99.99903097961014,32,17,23,14,134
1000,0.45,0.04,1.0,SUS,0.1,0.33,19,SAH,0.05539052717695563,3.3692392392392394,-0.041711101524940765,524,99.99388577942534,32,28,12,24,121
1000,0.45,0.04,1.0,SUS,0.1,0.33,20,SAH,0.055404468630082804,3.3448148148148147,-0.011303721005849053,516,99.9902331919353,32,23,17,16,118
1000,0.45,0.04,1.0,SUS,0.1,0.33,21,SAH,0.05546117056359746,3.336182182182182,-0.03224598654079262,491,99.95028335611187,24,22,15,15,118
1000,0.45,0.04,1.0,SUS,0.1,0.33,22,SAH,0.04502980006176337,3.4071791791791792,-0.007849865467371934,509,99.99872301736599,25,32,23,16,156
1000,0.45,0.04,1.0,SUS,0.1,0.33,23,SAH,0.04894718483144693,3.3862842842842844,-0.03542086870504263,485,99.98754231744142,34,12,24,21,120
1000,0.45,0.04,1.0,SUS,0.1,0.33,24,SAH,0.04421799749300262,3.4106486486486487,-0.0380685762469858,492,99.99290919350591,19,26,10,14,122
1000,0.45,0.04,1.0,SUS,0.1,0.33,25,SAH,0.056024774134027365,3.380998998998999,-0.0381865374447419,506,99.99602260579769,24,20,18,27,123
1000,0.45,0.04,1.0,SUS,0.1,0.33,26,SAH,0.06177183871855709,3.4254654654654653,-0.03712254347764507,502,99.99238297949489,28,32,25,21,133
1000,0.45,0.04,1.0,SUS,0.1,0.33,27,SAH,0.05669861443788265,3.3625685685685687,-0.0391725097198582,521,99.98502737196755,25,29,18,19,119
1000,0.45,0.04,1.0,SUS,0.1,0.33,28,SAH,0.04964062887680925,3.439001001001001,-0.041053454169743354,521,99.98546553294156,33,22,18,22,117
1000,0.45,0.04,1.0,SUS,0.1,0.33,29,SAH,0.055059682487009515,3.3860720720720723,-0.0467091968347065,482,99.99264640369569,18,19,17,15,97
1000,0.45,0.04,1.0,SUS,0.1,0.33,30,SAH,0.050636705403290246,3.402936936936937,-0.040883120064377755,508,99.99284004524303,33,26,23,13,142
1000,0.45,0.04,1.0,SUS,0.1,0.33,31,SAH,0.05367143589101965,3.3745945945945945,-0.043652274873920566,479,99.97161063307627,19,29,11,15,113
1000,0.45,0.04,1.0,SUS,0.1,0.33,32,SAH,0.05432776234278199,3.4005965965965967,-0.05385682208695149,497,99.99512411207796,27,29,23,16,134
1000,0.45,0.04,1.0,SUS,0.1,0.33,33,SAH,0.05079225515669784,3.393093093093093,-0.03492166410744214,491,99.98413390869457,39,18,17,15,127
1000,0.45,0.04,1.0,SUS,0.1,0.33,34,SAH,0.049606759871605524,3.3438118118118116,-0.031221970378061337,527,99.91977976050279,27,23,27,19,120
1000,0.45,0.04,1.0,SUS,0.1,0.33,35,SAH,0.04930871434835477,3.3964704704704705,-0.04156410679962376,540,99.9914666621399,26,27,23,18,117
1000,0.45,0.04,1.0,SUS,0.1,0.33,36,SAH,0.052807850269400256,3.3746286286286287,-0.03402020612690112,498,99.98574942792736,33,30,19,12,135
1000,0.45,0.04,1.0,SUS,0.1,0.33,37,SAH,0.052716087560289115,3.3847627627627626,-0.028348167082787718,510,99.97895415689794,38,30,20,20,127
1000,0.45,0.04,1.0,SUS,0.1,0.33,38,SAH,0.05854044096596781,3.3401961961961963,-0.05745790302071593,493,99.96265777967474,28,17,23,16,110
1000,0.45,0.04,1.0,SUS,0.1,0.33,39,SAH,0.05370763277762167,3.419787787787788,-0.035062452177955776,490,99.99414406418947,31,30,16,25,139
1000,0.45,0.04,1.0,SUS,0.1,0.33,40,SAH,0.055962383066718205,3.3874634634634635,-0.02945069572792411,509,99.99779454500816,22,25,14,20,118
1000,0.45,0.04,1.0,SUS,0.1,0.33,41,SAH,0.05240540962034319,3.3656036036036037,-0.03267128749087344,524,99.98227484814655,22,34,20,19,121
1000,0.45,0.04,1.0,SUS,0.1,0.33,42,SAH,0.04711653257785111,3.493253253253253,-0.022814820834905537,523,99.98908232776334,33,21,16,19,119
1000,0.45,0.04,1.0,SUS,0.1,0.33,43,SAH,0.05867722727891441,3.363795795795796,-0.030989440965955305,511,99.99698028420777,23,27,18,21,118
1000,0.45,0.04,1.0,SUS,0.1,0.33,44,SAH,0.05296952782501451,3.4031531531531534,-0.05355333273062964,484,99.9919179415215,16,29,17,16,118
1000,0.45,0.04,1.0,SUS,0.1,0.33,45,SAH,0.05637166869464014,3.355237237237237,-0.030295565121388156,494,99.98716884449466,23,19,25,14,136
1000,0.45,0.04,1.0,SUS,0.1,0.33,46,SAH,0.0472555108718235,3.414934934934935,-0.03037006579841825,505,99.85077093500566,22,31,17,13,110
1000,0.45,0.04,1.0,SUS,0.1,0.33,47,SAH,0.04378299008175515,3.389051051051051,-0.028416705124873376,481,99.97806853274666,28,21,13,15,141
1000,0.45,0.04,1.0,SUS,0.1,0.33,48,SAH,0.06028286084942735,3.330818818818819,-0.060279319285112515,518,99.98925561237554,26,25,17,20,127
1000,0.45,0.04,1.0,SUS,0.1,0.33,49,SAH,0.05815494263903307,3.4044684684684685,-0.054791052802598265,486,99.99587122442405,22,24,19,17,147
1000,0.45,0.075,1.0,SUS,0.1,0.33,0,SAH,0.057669986570830674,3.3673553553553552,-0.04256273231901937,515,99.9973443181878,32,44,25,26,222
1000,0.45,0.075,1.0,SUS,0.1,0.33,1,SAH,0.05684498417358138,3.3691631631631633,-0.027748253261443874,507,99.99512807382602,32,50,22,30,204
1000,0.45,0.075,1.0,SUS,0.1,0.33,2,SAH,0.05262011824014024,3.3902002002002,-0.014739487462462725,471,99.99095985829062,52,47,25,27,236
1000,0.45,0.075,1.0,SUS,0.1,0.33,3,SAH,0.05480560693552255,3.393255255255255,-0.030696582639441267,499,99.98272870051612,34,42,25,25,225
1000,0.45,0.075,1.0,SUS,0.1,0.33,4,SAH,0.04794037347920487,3.387903903903904,-0.04133435706697176,497,99.99316378153526,45,44,19,22,225
1000,0.45,0.075,1.0,SUS,0.1,0.33,5,SAH,0.04174504171541338,3.4476996996996996,-0.009617888905018907,496,99.99102129213676,33,46,23,19,224
1000,0.45,0.075,1.0,SUS,0.1,0.33,6,SAH,0.05356838759814174,3.41418018018018,-0.053542307599231474,497,99.99807007447242,42,37,24,42,229
1000,0.45,0.075,1.0,SUS,0.1,0.33,7,SAH,0.06058030110055462,3.316666666666667,-0.06343119359645584,512,99.99634619615487,44,41,29,19,232
1000,0.45,0.075,1.0,SUS,0.1,0.33,8,SAH,0.050549416181365235,3.3855435435435437,-0.04140383046485681,512,99.99796955856266,41,46,22,38,236
1000,0.45,0.075,1.0,SUS,0.1,0.33,9,SAH,0.05558072602312806,3.360886886886887,-0.02633409033286945,519,99.9926286844751,42,54,26,27,247
1000,0.45,0.075,1.0,SUS,0.1,0.33,10,SAH,0.054357783507115065,3.3375455455455456,-0.04345829011657133,487,99.97128597705583,58,42,33,35,242
1000,0.45,0.075,1.0,SUS,0.1,0.33,11,SAH,0.04505725675269185,3.4135335335335335,-0.03190565786504274,519,99.99650262417015,57,40,30,21,251
1000,0.45,0.075,1.0,SUS,0.1,0.33,12,SAH,0.05475827469045944,3.381957957957958,-0.02868373711898232,508,99.98789914007622,42,38,34,31,247
1000,0.45,0.075,1.0,SUS,0.1,0.33,13,SAH,0.055761777659827136,3.3873833833833835,-0.02695637576544003,485,99.99683805877014,32,35,29,32,250
1000,0.45,0.075,1.0,SUS,0.1,0.33,14,SAH,0.05552567064763853,3.3274914914914917,-0.056557355677786886,508,99.99160275844622,47,36,28,21,237
1000,0.45,0.075,1.0,SUS,0.1,0.33,15,SAH,0.06229994208151599,3.352940940940941,-0.042480337968754785,481,99.99100485937092,39,46,27,23,240
1000,0.45,0.075,1.0,SUS,0.1,0.33,16,SAH,0.05595841867474427,3.345987987987988,-0.040030180398874515,494,99.99324310066996,30,40,41,27,256
1000,0.45,0.075,1.0,SUS,0.1,0.33,17,SAH,0.06142564821182219,3.349367367367367,-0.02132491453420173,488,99.99953079172232,48,48,20,21,253
1000,0.45,0.075,1.0,SUS,0.1,0.33,18,SAH,0.05055608903304647,3.44415015015015,-0.039009406077981916,504,99.99798481088997,37,54,34,36,252
1000,0.45,0.075,1.0,SUS,0.1,0.33,19,SAH,0.05539052717695563,3.3692392392392394,-0.041711101524940765,492,99.99615769819731,35,34,36,40,279
1000,0.45,0.075,1.0,SUS,0.1,0.33,20,SAH,0.055404468630082804,3.3448148148148147,-0.011303721005849053,488,99.99423247123718,42,37,30,31,248
1000,0.45,0.075,1.0,SUS,0.1,0.33,21,SAH,0.05546117056359746,3.336182182182182,-0.03224598654079262,496,99.99803459854866,46,30,31,32,245
1000,0.45,0.075,1.0,SUS,0.1,0.33,22,SAH,0.04502980006176337,3.4071791791791792,-0.007849865467371934,545,99.99817936993061,39,38,24,32,245
1000,0.45,0.075,1.0,SUS,0.1,0.33,23,SAH,0.04894718483144693,3.3862842842842844,-0.03542086870504263,518,99.99458792849046,46,47,29,39,227
1000,0.45,0.075,1.0,SUS,0.1,0.33,24,SAH,0.04421799749300262,3.4106486486486487,-0.0380685762469858,509,99.99840536353669,44,40,29,28,249
1000,0.45,0.075,1.0,SUS,0.1,0.33,25,SAH,0.056024774134027365,3.380998998998999,-0.0381865374447419,495,99.98745102133196,38,48,31,39,246
1000,0.45,0.075,1.0,SUS,0.1,0.33,26,SAH,0.06177183871855709,3.4254654654654653,-0.03712254347764507,528,99.9843818607429,31,32,30,21,251
1000,0.45,0.075,1.0,SUS,0.1,0.33,27,SAH,0.05669861443788265,3.3625685685685687,-0.0391725097198582,490,99.99544501769768,31,45,21,31,257
1000,0.45,0.075,1.0,SUS,0.1,0.33,28,SAH,0.04964062887680925,3.439001001001001,-0.041053454169743354,513,99.98868350957908,52,39,17,37,233
1000,0.45,0.075,1.0,SUS,0.1,0.33,29,SAH,0.055059682487009515,3.3860720720720723,-0.0467091968347065,530,99.99832728296757,48,47,24,38,238
1000,0.45,0.075,1.0,SUS,0.1,0.33,30,SAH,0.050636705403290246,3.402936936936937,-0.040883120064377755,502,99.98102031803539,41,40,32,31,238
1000,0.45,0.075,1.0,SUS,0.1,0.33,31,SAH,0.05367143589101965,3.3745945945945945,-0.043652274873920566,517,99.99915330591371,37,28,34,39,242
1000,0.45,0.075,1.0,SUS,0.1,0.33,32,SAH,0.05432776234278199,3.4005965965965967,-0.05385682208695149,476,99.97601955162591,37,44,19,32,220
1000,0.45,0.075,1.0,SUS,0.1,0.33,33,SAH,0.05079225515669784,3.393093093093093,-0.03492166410744214,515,99.98972228083738,45,45,32,33,263
1000,0.45,0.075,1.0,SUS,0.1,0.33,34,SAH,0.049606759871605524,3.3438118118118116,-0.031221970378061337,502,99.99280042900348,34,40,19,25,235
1000,0.45,0.075,1.0,SUS,0.1,0.33,35,SAH,0.04930871434835477,3.3964704704704705,-0.04156410679962376,511,99.99500622216921,41,47,20,23,239
1000,0.45,0.075,1.0,SUS,0.1,0.33,36,SAH,0.052807850269400256,3.3746286286286287,-0.03402020612690112,498,99.99592024079543,48,44,32,35,236
1000,0.45,0.075,1.0,SUS,0.1,0.33,37,SAH,0.052716087560289115,3.3847627627627626,-0.028348167082787718,495,99.97787297207427,51,45,28,27,232
1000,0.45,0.075,1.0,SUS,0.1,0.33,38,SAH,0.05854044096596781,3.3401961961961963,-0.05745790302071593,483,99.99644459872464,49,44,22,30,240
1000,0.45,0.075,1.0,SUS,0.1,0.33,39,SAH,0.05370763277762167,3.419787787787788,-0.035062452177955776,487,99.99864059610556,41,48,34,30,241
1000,0.45,0.075,1.0,SUS,0.1,0.33,40,SAH,0.055962383066718205,3.3874634634634635,-0.02945069572792411,529,99.997279214854,51,57,42,23,261
1000,0.45,0.075,1.0,SUS,0.1,0.33,41,SAH,0.05240540962034319,3.3656036036036037,-0.03267128749087344,504,99.99407496910457,36,39,25,25,228
1000,0.45,0.075,1.0,SUS,0.1,0.33,42,SAH,0.04711653257785111,3.493253253253253,-0.022814820834905537,484,99.98950895666097,34,53,34,22,234
1000,0.45,0.075,1.0,SUS,0.1,0.33,43,SAH,0.05867722727891441,3.363795795795796,-0.030989440965955305,537,99.99901832760473,40,50,31,25,223
1000,0.45,0.075,1.0,SUS,0.1,0.33,44,SAH,0.05296952782501451,3.4031531531531534,-0.05355333273062964,500,99.99622208920633,55,44,28,38,241
1000,0.45,0.075,1.0,SUS,0.1,0.33,45,SAH,0.05637166869464014,3.355237237237237,-0.030295565121388156,497,99.98185391326152,42,43,18,26,236
1000,0.45,0.075,1.0,SUS,0.1,0.33,46,SAH,0.0472555108718235,3.414934934934935,-0.03037006579841825,511,99.99224493243675,41,40,32,29,234
1000,0.45,0.075,1.0,SUS,0.1,0.33,47,SAH,0.04378299008175515,3.389051051051051,-0.028416705124873376,502,99.99028357281708,37,40,26,23,225
1000,0.45,0.075,1.0,SUS,0.1,0.33,48,SAH,0.06028286084942735,3.330818818818819,-0.060279319285112515,488,99.98672053940315,44,42,25,36,222
1000,0.45,0.075,1.0,SUS,0.1,0.33,49,SAH,0.05815494263903307,3.4044684684684685,-0.054791052802598265,498,99.99496529964986,39,33,37,29,221
1000,0.45,0.1,1.0,SUS,0.1,0.33,0,SAH,0.057669986570830674,3.3673553553553552,-0.04256273231901937,487,99.97734880321363,34,59,26,27,300
1000,0.45,0.1,1.0,SUS,0.1,0.33,1,SAH,0.05684498417358138,3.3691631631631633,-0.027748253261443874,493,99.99119512726458,58,42,26,37,292
1000,0.45,0.1,1.0,SUS,0.1,0.33,2,SAH,0.05262011824014024,3.3902002002002,-0.014739487462462725,512,99.99335102861181,52,43,37,32,296
1000,0.45,0.1,1.0,SUS,0.1,0.33,3,SAH,0.05480560693552255,3.393255255255255,-0.030696582639441267,464,99.99604463485177,48,43,45,41,279
1000,0.45,0.1,1.0,SUS,0.1,0.33,4,SAH,0.04794037347920487,3.387903903903904,-0.04133435706697176,510,99.99408730260683,57,48,34,35,293
1000,0.45,0.1,1.0,SUS,0.1,0.33,5,SAH,0.04174504171541338,3.4476996996996996,-0.009617888905018907,473,99.99826253077855,62,47,35,38,280
1000,0.45,0.1,1.0,SUS,0.1,0.33,6,SAH,0.05356838759814174,3.41418018018018,-0.053542307599231474,499,99.97169408961076,57,50,38,41,283
1000,0.45,0.1,1.0,SUS,0.1,0.33,7,SAH,0.06058030110055462,3.316666666666667,-0.06343119359645584,505,99.98959531169687,56,39,33,19,289
1000,0.45,0.1,1.0,SUS,0.1,0.33,8,SAH,0.050549416181365235,3.3855435435435437,-0.04140383046485681,513,99.97614515349701,59,38,32,27,265
1000,0.45,0.1,1.0,SUS,0.1,0.33,9,SAH,0.05558072602312806,3.360886886886887,-0.02633409033286945,509,99.98730007528758,46,43,32,38,245
1000,0.45,0.1,1.0,SUS,0.1,0.33,10,SAH,0.054357783507115065,3.3375455455455456,-0.04345829011657133,508,99.99480278198922,35,48,42,28,284
1000,0.45,0.1,1.0,SUS,0.1,0.33,11,SAH,0.04505725675269185,3.4135335335335335,-0.03190565786504274,506,99.98567947779162,47,53,39,24,278
1000,0.45,0.1,1.0,SUS,0.1,0.33,12,SAH,0.05475827469045944,3.381957957957958,-0.02868373711898232,494,99.99599465454394,54,44,28,38,280
1000,0.45,0.1,1.0,SUS,0.1,0.33,13,SAH,0.055761777659827136,3.3873833833833835,-0.02695637576544003,490,99.99521454291707,64,52,27,25,294
1000,0.45,0.1,1.0,SUS,0.1,0.33,14,SAH,0.05552567064763853,3.3274914914914917,-0.056557355677786886,501,99.99629608393124,59,48,32,29,279
1000,0.45,0.1,1.0,SUS,0.1,0.33,15,SAH,0.06229994208151599,3.352940940940941,-0.042480337968754785,485,99.99989275601551,46,52,34,29,296
1000,0.45,0.1,1.0,SUS,0.1,0.33,16,SAH,0.05595841867474427,3.345987987987988,-0.040030180398874515,496,99.99956330893059,42,58,28,33,301
1000,0.45,0.1,1.0,SUS,0.1,0.33,17,SAH,0.06142564821182219,3.349367367367367,-0.02132491453420173,492,99.98856757505973,39,69,37,33,302
1000,0.45,0.1,1.0,SUS,0.1,0.33,18,SAH,0.05055608903304647,3.44415015015015,-0.039009406077981916,504,99.99638450727615,49,44,42,37,297
1000,0.45,0.1,1.0,SUS,0.1,0.33,19,SAH,0.05539052717695563,3.3692392392392394,-0.041711101524940765,473,99.99944076404194,58,54,26,23,291
1000,0.45,0.1,1.0,SUS,0.1,0.33,20,SAH,0.055404468630082804,3.3448148148148147,-0.011303721005849053,498,99.96882616311025,42,44,32,22,267
1000,0.45,0.1,1.0,SUS,0.1,0.33,21,SAH,0.05546117056359746,3.336182182182182,-0.03224598654079262,494,99.983597334273,46,57,26,38,258
1000,0.45,0.1,1.0,SUS,0.1,0.33,22,SAH,0.04502980006176337,3.4071791791791792,-0.007849865467371934,521,99.99823435422057,43,53,37,37,285
1000,0.45,0.1,1.0,SUS,0.1,0.33,23,SAH,0.04894718483144693,3.3862842842842844,-0.03542086870504263,532,99.99969453793145,52,38,40,23,279
1000,0.45,0.1,1.0,SUS,0.1,0.33,24,SAH,0.04421799749300262,3.4106486486486487,-0.0380685762469858,509,99.99697697037693,47,53,32,42,302
1000,0.45,0.1,1.0,SUS,0.1,0.33,25,SAH,0.056024774134027365,3.380998998998999,-0.0381865374447419,516,99.97474996982062,43,45,31,28,281
1000,0.45,0.1,1.0,SUS,0.1,0.33,26,SAH,0.06177183871855709,3.4254654654654653,-0.03712254347764507,518,99.99812486330624,57,56,33,48,286
1000,0.45,0.1,1.0,SUS,0.1,0.33,27,SAH,0.05669861443788265,3.3625685685685687,-0.0391725097198582,480,99.99989189613682,45,47,31,39,272
1000,0.45,0.1,1.0,SUS,0.1,0.33,28,SAH,0.04964062887680925,3.439001001001001,-0.041053454169743354,511,99.997877996128,44,50,36,24,268
1000,0.45,0.1,1.0,SUS,0.1,0.33,29,SAH,0.055059682487009515,3.3860720720720723,-0.0467091968347065,482,99.9922261500388,52,41,42,39,272
1000,0.45,0.1,1.0,SUS,0.1,0.33,30,SAH,0.050636705403290246,3.402936936936937,-0.040883120064377755,494,99.99872946530162,51,49,31,28,278
1000,0.45,0.1,1.0,SUS,0.1,0.33,31,SAH,0.05367143589101965,3.3745945945945945,-0.043652274873920566,488,99.99234052613048,50,43,35,32,277
1000,0.45,0.1,1.0,SUS,0.1,0.33,32,SAH,0.05432776234278199,3.4005965965965967,-0.05385682208695149,475,99.99730839897104,58,53,28,34,271
1000,0.45,0.1,1.0,SUS,0.1,0.33,33,SAH,0.05079225515669784,3.393093093093093,-0.03492166410744214,502,99.9878514094351,52,45,29,30,270
1000,0.45,0.1,1.0,SUS,0.1,0.33,34,SAH,0.049606759871605524,3.3438118118118116,-0.031221970378061337,496,99.99974832561792,47,48,29,32,280
1000,0.45,0.1,1.0,SUS,0.1,0.33,35,SAH,0.04930871434835477,3.3964704704704705,-0.04156410679962376,490,99.95437378193373,48,55,24,22,282
1000,0.45,0.1,1.0,SUS,0.1,0.33,36,SAH,0.052807850269400256,3.3746286286286287,-0.03402020612690112,519,99.99571690805483,40,41,30,32,269
1000,0.45,0.1,1.0,SUS,0.1,0.33,37,SAH,0.052716087560289115,3.3847627627627626,-0.028348167082787718,501,99.99119143923635,44,62,39,25,310
1000,0.45,0.1,1.0,SUS,0.1,0.33,38,SAH,0.05854044096596781,3.3401961961961963,-0.05745790302071593,518,99.98799163904425,45,62,37,27,299
1000,0.45,0.1,1.0,SUS,0.1,0.33,39,SAH,0.05370763277762167,3.419787787787788,-0.035062452177955776,493,99.99779151112689,53,47,25,29,292
1000,0.45,0.1,1.0,SUS,0.1,0.33,40,SAH,0.055962383066718205,3.3874634634634635,-0.02945069572792411,509,99.99216376102915,47,48,39,30,301
1000,0.45,0.1,1.0,SUS,0.1,0.33,41,SAH,0.05240540962034319,3.3656036036036037,-0.03267128749087344,487,99.99549400144845,52,47,27,38,276
1000,0.45,0.1,1.0,SUS,0.1,0.33,42,SAH,0.04711653257785111,3.493253253253253,-0.022814820834905537,503,99.9968806201556,43,37,39,36,301
1000,0.45,0.1,1.0,SUS,0.1,0.33,43,SAH,0.05867722727891441,3.363795795795796,-0.030989440965955305,499,99.99117327783574,60,42,45,38,310
1000,0.45,0.1,1.0,SUS,0.1,0.33,44,SAH,0.05296952782501451,3.4031531531531534,-0.05355333273062964,486,99.99426113115815,53,52,37,41,262
1000,0.45,0.1,1.0,SUS,0.1,0.33,45,SAH,0.05637166869464014,3.355237237237237,-0.030295565121388156,479,99.98764639788371,39,32,39,35,294
1000,0.45,0.1,1.0,SUS,0.1,0.33,46,SAH,0.0472555108718235,3.414934934934935,-0.03037006579841825,517,99.97794444302261,51,48,30,23,268
1000,0.45,0.1,1.0,SUS,0.1,0.33,47,SAH,0.04378299008175515,3.389051051051051,-0.028416705124873376,480,99.9866763647298,43,51,24,36,277
1000,0.45,0.1,1.0,SUS,0.1,0.33,48,SAH,0.06028286084942735,3.330818818818819,-0.060279319285112515,513,99.98687318352998,49,39,40,35,291
1000,0.45,0.1,1.0,SUS,0.1,0.33,49,SAH,0.05815494263903307,3.4044684684684685,-0.054791052802598265,504,99.99842477543599,52,50,30,34,278
1000,0.45,0.15,1.0,SUS,0.1,0.33,0,SAH,0.057669986570830674,3.3673553553553552,-0.04256273231901937,524,99.99902856374153,64,53,32,41,337
1000,0.45,0.15,1.0,SUS,0.1,0.33,1,SAH,0.05684498417358138,3.3691631631631633,-0.027748253261443874,478,99.99687520099144,48,58,32,37,359
1000,0.45,0.15,1.0,SUS,0.1,0.33,2,SAH,0.05262011824014024,3.3902002002002,-0.014739487462462725,523,99.97895024291843,66,66,36,48,346
1000,0.45,0.15,1.0,SUS,0.1,0.33,3,SAH,0.05480560693552255,3.393255255255255,-0.030696582639441267,514,99.99403834416498,56,66,37,51,374
1000,0.45,0.15,1.0,SUS,0.1,0.33,4,SAH,0.04794037347920487,3.387903903903904,-0.04133435706697176,482,99.99391844302455,49,57,30,30,359
1000,0.45,0.15,1.0,SUS,0.1,0.33,5,SAH,0.04174504171541338,3.4476996996996996,-0.009617888905018907,453,99.99814458310861,65,63,43,37,390
1000,0.45,0.15,1.0,SUS,0.1,0.33,6,SAH,0.05356838759814174,3.41418018018018,-0.053542307599231474,508,99.99621268749249,65,60,37,37,314
1000,0.45,0.15,1.0,SUS,0.1,0.33,7,SAH,0.06058030110055462,3.316666666666667,-0.06343119359645584,519,99.99545776611554,80,62,43,36,347
1000,0.45,0.15,1.0,SUS,0.1,0.33,8,SAH,0.050549416181365235,3.3855435435435437,-0.04140383046485681,476,99.99917692600073,62,72,47,43,345
1000,0.45,0.15,1.0,SUS,0.1,0.33,9,SAH,0.05558072602312806,3.360886886886887,-0.02633409033286945,504,99.99421579977098,62,51,29,31,361
1000,0.45,0.15,1.0,SUS,0.1,0.33,10,SAH,0.054357783507115065,3.3375455455455456,-0.04345829011657133,498,99.98711833512694,53,58,45,41,334
1000,0.45,0.15,1.0,SUS,0.1,0.33,11,SAH,0.04505725675269185,3.4135335335335335,-0.03190565786504274,494,99.99796713349521,61,49,40,38,357
1000,0.45,0.15,1.0,SUS,0.1,0.33,12,SAH,0.05475827469045944,3.381957957957958,-0.02868373711898232,503,99.99780241900766,55,66,52,38,375
1000,0.45,0.15,1.0,SUS,0.1,0.33,13,SAH,0.055761777659827136,3.3873833833833835,-0.02695637576544003,490,99.99500429894826,50,64,38,34,366
1000,0.45,0.15,1.0,SUS,0.1,0.33,14,SAH,0.05552567064763853,3.3274914914914917,-0.056557355677786886,511,99.99941405996435,65,64,43,34,354
1000,0.45,0.15,1.0,SUS,0.1,0.33,15,SAH,0.06229994208151599,3.352940940940941,-0.042480337968754785,468,99.9988582868112,48,60,29,35,346
1000,0.45,0.15,1.0,SUS,0.1,0.33,16,SAH,0.05595841867474427,3.345987987987988,-0.040030180398874515,514,99.9940627154262,47,60,37,34,348
1000,0.45,0.15,1.0,SUS,0.1,0.33,17,SAH,0.06142564821182219,3.349367367367367,-0.02132491453420173,503,99.99382628643569,61,55,44,46,321
1000,0.45,0.15,1.0,SUS,0.1,0.33,18,SAH,0.05055608903304647,3.44415015015015,-0.039009406077981916,507,99.99609062037518,48,66,33,28,327
1000,0.45,0.15,1.0,SUS,0.1,0.33,19,SAH,0.05539052717695563,3.3692392392392394,-0.041711101524940765,508,99.99670796208119,61,61,38,43,367
1000,0.45,0.15,1.0,SUS,0.1,0.33,20,SAH,0.055404468630082804,3.3448148148148147,-0.011303721005849053,473,99.99651811674983,70,61,46,34,345
1000,0.45,0.15,1.0,SUS,0.1,0.33,21,SAH,0.05546117056359746,3.336182182182182,-0.03224598654079262,523,99.99574679314871,74,62,30,28,382
1000,0.45,0.15,1.0,SUS,0.1,0.33,22,SAH,0.04502980006176337,3.4071791791791792,-0.007849865467371934,511,99.99852179996088,56,58,32,39,360
1000,0.45,0.15,1.0,SUS,0.1,0.33,23,SAH,0.04894718483144693,3.3862842842842844,-0.03542086870504263,495,99.99531969111857,64,76,38,41,342
1000,0.45,0.15,1.0,SUS,0.1,0.33,24,SAH,0.04421799749300262,3.4106486486486487,-0.0380685762469858,499,99.99278824833254,62,58,32,38,359
1000,0.45,0.15,1.0,SUS,0.1,0.33,25,SAH,0.056024774134027365,3.380998998998999,-0.0381865374447419,470,99.97929111715406,62,64,33,32,336
1000,0.45,0.15,1.0,SUS,0.1,0.33,26,SAH,0.06177183871855709,3.4254654654654653,-0.03712254347764507,487,99.98407078868787,59,57,39,40,329
1000,0.45,0.15,1.0,SUS,0.1,0.33,27,SAH,0.05669861443788265,3.3625685685685687,-0.0391725097198582,532,99.99147287165346,65,60,40,40,359
1000,0.45,0.15,1.0,SUS,0.1,0.33,28,SAH,0.04964062887680925,3.439001001001001,-0.041053454169743354,477,99.99790779115818,63,58,38,49,358
1000,0.45,0.15,1.0,SUS,0.1,0.33,29,SAH,0.055059682487009515,3.3860720720720723,-0.0467091968347065,518,99.9924447888582,63,50,33,38,356
1000,0.45,0.15,1.0,SUS,0.1,0.33,30,SAH,0.050636705403290246,3.402936936936937,-0.040883120064377755,479,99.98978921506321,53,47,31,40,333
1000,0.45,0.15,1.0,SUS,0.1,0.33,31,SAH,0.05367143589101965,3.3745945945945945,-0.043652274873920566,488,99.99651242841095,48,71,38,36,357
1000,0.45,0.15,1.0,SUS,0.1,0.33,32,SAH,0.05432776234278199,3.4005965965965967,-0.05385682208695149,518,99.99038478756167,60,52,36,41,358
1000,0.45,0.15,1.0,SUS,0.1,0.33,33,SAH,0.05079225515669784,3.393093093093093,-0.03492166410744214,526,99.99866299794418,63,56,39,31,356
1000,0.45,0.15,1.0,SUS,0.1,0.33,34,SAH,0.049606759871605524,3.3438118118118116,-0.031221970378061337,503,99.9932774653813,50,60,35,39,337
1000,0.45,0.15,1.0,SUS,0.1,0.33,35,SAH,0.04930871434835477,3.3964704704704705,-0.04156410679962376,523,99.98643672444106,53,44,30,37,374
1000,0.45,0.15,1.0,SUS,0.1,0.33,36,SAH,0.052807850269400256,3.3746286286286287,-0.03402020612690112,488,99.98416986535004,68,52,35,39,352
1000,0.45,0.15,1.0,SUS,0.1,0.33,37,SAH,0.052716087560289115,3.3847627627627626,-0.028348167082787718,499,99.9908418721086,62,56,41,38,362
1000,0.45,0.15,1.0,SUS,0.1,0.33,38,SAH,0.05854044096596781,3.3401961961961963,-0.05745790302071593,492,99.99667871799824,53,43,42,35,358
1000,0.45,0.15,1.0,SUS,0.1,0.33,39,SAH,0.05370763277762167,3.419787787787788,-0.035062452177955776,523,99.99450707225306,58,50,35,47,350
