"","size","rep","tau","delt","alph","mod","psi","r0","degAssort","clustering","pathLen","n_components","r","q","time_steps","peak_size","peak_time","tot_inf","prev_m","prev_f","prev_ratio","prev_l","r_actual"
"11",1000,6,0.1,"0.01",1,"i",0,2.97268472082915,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,198.604050869191,6,106.886528557966,122,NA,NA,Inf,107.177710843373,-0.0244515642202204
"12",1000,6,0.1,"0.01",1,"i",0,3.19327983951856,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,199.98744697939,8,0,220,NA,NA,Inf,145.596194503171,0.628886122355045
"13",1000,7,0.1,"0.01",1,"i",0,2.93610832497493,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,199.982445917455,9,0,220,NA,NA,Inf,154.40368852459,-0.00460018835575634
"14",1000,7,0.1,"0.01",1,"i",0,3.29625543296556,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,199.98759693396,14,0,116,NA,NA,Inf,103.676136363636,0.630146774875255
"15",1000,8,0.1,"0.01",1,"i",0,3.06750250752257,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,199.761103204488,16,0,140,NA,NA,Inf,120.894586894587,-0.000238175651096152
"16",1000,8,0.1,"0.01",1,"i",0,3.34065529923103,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,199.596013495049,12,0,221,NA,NA,Inf,148.673469387755,0.629257906256012
"17",1000,9,0.1,"0.01",1,"i",0,3.01504513540622,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,197.362522662631,10,0,24,NA,NA,Inf,13.2666666666667,0.0182889426957224
"18",1000,9,0.1,"0.01",1,"i",0,3.27572718154463,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,199.904599485397,14,0,203,NA,NA,Inf,144.788546255507,0.632747645023993
"19",1000,10,0.1,"0.01",1,"i",0,3.13009027081244,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,199.972731212418,10,0,200,NA,NA,Inf,136.576227390181,0.0134301575989893
"20",1000,10,0.1,"0.01",1,"i",0,3.32166499498496,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,111.129883329026,10,0,13,NA,NA,Inf,3.25,0.631531611324036
"21",1000,1,0.1,"0.01",1,"i",0.1,3.06111668338348,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,199.984554832433,41,55.4151807442096,18.6013824884793,NA,NA,1.14992218503365,476.964251516119,-0.00277125828867084
"22",1000,1,0.1,"0.01",1,"i",0.1,3.30959545302574,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,199.97628152359,32,190.084813471221,17.4035413153457,NA,NA,1.08768557592564,431.4,0.623206659253171
"23",1000,2,0.1,"0.01",1,"i",0.1,3.03233032430625,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,199.932786087783,31,28.2881794278243,17.5242098184264,NA,NA,1.08491326688018,475.077237048666,0.0404872521050336
"24",1000,2,0.1,"0.01",1,"i",0.1,3.42657973921765,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,199.987371284074,33,105.104858633907,19.2150170648464,NA,NA,0.992745260748107,413.345430978613,0.630880186003806
"25",1000,3,0.1,"0.01",1,"i",0.1,3.07572718154463,-0.0174435107741797,0.0324148051524539,5,1,0,-0.00947679548173103,199.966974921294,31,38.0191505532172,18.5589512626669,NA,NA,1.08084691380019,465.059493670886,-0.0189592336685969
"26",1000,3,0.1,"0.01",1,"i",0.1,3.33176195252424,-0.00519337558184165,0.0457286785144451,7,1,0.6,0.312403529545507,199.965496577217,29,96.6722186661291,17.0988313856427,NA,NA,1.15720300576988,431.022929936306,0.626105340377575
"27",1000,4,0.1,"0.01",1,"i",0.1,3.02564359745904,-0.0251020364364839,0.0300341447782799,5,1,0,0.00711846673420455,199.987971373364,31,16.3129120225925,18.7828534663021,NA,NA,1.31293238026884,485.774725274725,0.0142370159678754
"28",1000,4,0.1,"0.01",1,"i",0.1,3.29030424607155,0.0151880491956945,0.0473413065347058,7,1,0.6,0.315853156259149,199.976327626544,32,87.5413496819751,19.0239961606143,NA,NA,1.00029384866341,425.047782635853,0.632714598391399
"29",1000,5,0.1,"0.01",1,"i",0.1,3.01257104647275,-0.0291126124052169,0.0299647082325261,5,1,0,-0.00909820736029554,199.950366048254,29,74.6454851328249,17.5662434895833,NA,NA,1.30687471587153,475.308135810378,-0.0182319244652361
"30",1000,5,0.1,"0.01",1,"i",0.1,3.31370779003678,0.011435033843342,0.0487019866213312,7,1,0.6,0.315954161380833,199.987851717163,34,38.9160910926723,18.5918035452919,NA,NA,1.23648978410125,432.897476844459,0.632280843486507
"31",1000,6,0.1,"0.01",1,"i",0.1,2.97268472082915,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,199.999453198851,29,24.4412124958946,17.4372995509942,NA,NA,1.141749951222,464.37835308796,-0.0244515642202204
"32",1000,6,0.1,"0.01",1,"i",0.1,3.19327983951856,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,199.947305395352,32,67.6975924937441,17.8868020304569,NA,NA,1.43432670983007,438.537112010796,0.628886122355045
"33",1000,7,0.1,"0.01",1,"i",0.1,2.93610832497493,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,199.989816033282,34,33.0972618210117,19.1156235069279,NA,NA,0.981334133038678,472.988932291667,-0.00460018835575634
"34",1000,7,0.1,"0.01",1,"i",0.1,3.29625543296556,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,199.986183078752,28,121.407476987895,17.7405716218502,NA,NA,1.16462646672324,426.562439182614,0.630146774875255
"35",1000,8,0.1,"0.01",1,"i",0.1,3.06750250752257,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,199.973913380152,31,35.6867449013129,18.4115823817292,NA,NA,1.02252806888769,471.657010785824,-0.000238175651096152
"36",1000,8,0.1,"0.01",1,"i",0.1,3.34065529923103,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,199.994921988383,34,150.93522325396,18.8218980442449,NA,NA,0.937892266970637,433.337905236908,0.629257906256012
"37",1000,9,0.1,"0.01",1,"i",0.1,3.01504513540622,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,199.977386535102,33,135.603511300299,17.8140845070423,NA,NA,1.38802305267273,454.728808158062,0.0182889426957224
"38",1000,9,0.1,"0.01",1,"i",0.1,3.27572718154463,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,199.998585692649,32,125.886934570855,18.0970414201183,NA,NA,0.968309766708043,425.147934678194,0.632747645023993
"39",1000,10,0.1,"0.01",1,"i",0.1,3.13009027081244,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,199.993535101444,29,89.5588647440046,17.6797879177378,NA,NA,1.03466972620925,467.138862708137,0.0134301575989893
"40",1000,10,0.1,"0.01",1,"i",0.1,3.32166499498496,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,199.97936613845,31,79.4198863826453,19.1617259552042,NA,NA,1.09809267477537,433.126602564103,0.631531611324036
"41",1000,1,0.1,"0.01",1,"i",0.3,3.06111668338348,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,199.992198103304,56,18.1116706576693,34.8065024082994,NA,NA,1.16213150000167,594.194439117929,-0.00277125828867084
"42",1000,1,0.1,"0.01",1,"i",0.3,3.30959545302574,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,199.997115221239,61,9.41386124593362,35.2728099699809,NA,NA,1.03414840412019,531.106071689832,0.623206659253171
"43",1000,2,0.1,"0.01",1,"i",0.3,3.03233032430625,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,199.945503054297,63,5.84013228940722,34.5745327317927,NA,NA,1.03947584815311,559.763687150838,0.0404872521050336
"44",1000,2,0.1,"0.01",1,"i",0.3,3.42657973921765,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,199.971536016968,63,10.7865690529763,35.8431179523895,NA,NA,1.0739102278397,530.580995475113,0.630880186003806
"45",1000,3,0.1,"0.01",1,"i",0.3,3.07572718154463,-0.0174435107741797,0.0324148051524539,5,1,0,-0.00947679548173103,199.988142721234,61,11.8493718471566,33.7270969523985,NA,NA,1.0813539939638,590.30106257379,-0.0189592336685969
"46",1000,3,0.1,"0.01",1,"i",0.3,3.33176195252424,-0.00519337558184165,0.0457286785144451,7,1,0.6,0.312403529545507,199.92025465789,58,8.21190505288922,35.4007136485281,NA,NA,1.11950719744145,533.062745098039,0.626105340377575
"47",1000,4,0.1,"0.01",1,"i",0.3,3.02564359745904,-0.0251020364364839,0.0300341447782799,5,1,0,0.00711846673420455,199.996235683121,53,26.9122894636369,33.3347390122763,NA,NA,0.98722314049553,592.275081526952,0.0142370159678754
"48",1000,4,0.1,"0.01",1,"i",0.3,3.29030424607155,0.0151880491956945,0.0473413065347058,7,1,0.6,0.315853156259149,199.975648774646,69,12.1053417249925,36.5652480394748,NA,NA,1.11383903054965,524.008205307263,0.632714598391399
"49",1000,5,0.1,"0.01",1,"i",0.3,3.01257104647275,-0.0291126124052169,0.0299647082325261,5,1,0,-0.00909820736029554,199.99479992518,71,10.0655779160751,33.7129945587015,NA,NA,1.23570246816191,570.521836089946,-0.0182319244652361
"50",1000,5,0.1,"0.01",1,"i",0.3,3.31370779003678,0.011435033843342,0.0487019866213312,7,1,0.6,0.315954161380833,199.997486099268,66,10.0302630515833,34.9623646369608,NA,NA,0.952055379581759,525.832918149466,0.632280843486507
"51",1000,6,0.1,"0.01",1,"i",0.3,2.97268472082915,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,199.992385365602,57,199.137737103696,34.0204802899864,NA,NA,1.02441024690434,579.226401179941,-0.0244515642202204
"52",1000,6,0.1,"0.01",1,"i",0.3,3.19327983951856,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,199.985786853012,61,5.29170060707786,35.1774710596616,NA,NA,1.03770278341972,540.640619437522,0.628886122355045
"53",1000,7,0.1,"0.01",1,"i",0.3,2.93610832497493,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,199.932574443593,60,4.17343580393499,33.3759101123595,NA,NA,1.06468471890172,566.912854818297,-0.00460018835575634
"54",1000,7,0.1,"0.01",1,"i",0.3,3.29625543296556,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,199.988565034019,64,5.66180764032544,35.9692280793776,NA,NA,1.08871890116272,538.508127208481,0.630146774875255
"55",1000,8,0.1,"0.01",1,"i",0.3,3.06750250752257,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,199.995334497326,65,2.78985449906063,34.4089943669776,NA,NA,1.09749383769717,594.700187265918,-0.000238175651096152
"56",1000,8,0.1,"0.01",1,"i",0.3,3.34065529923103,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,199.964524424094,57,15.3790610198714,35.7073475582537,NA,NA,1.10817632115022,536.891085484166,0.629257906256012
"57",1000,9,0.1,"0.01",1,"i",0.3,3.01504513540622,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,199.98791270807,60,4.80841347513601,34.3462285978714,NA,NA,1.02488114463973,571.384223438385,0.0182889426957224
"58",1000,9,0.1,"0.01",1,"i",0.3,3.27572718154463,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,199.990973474732,59,31.8527257132039,35.7281737093432,NA,NA,1.12539054615416,545.14696253183,0.632747645023993
"59",1000,10,0.1,"0.01",1,"i",0.3,3.13009027081244,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,199.977204898585,69,6.15196447090919,34.6293198529412,NA,NA,1.08703611035913,572.540427154844,0.0134301575989893
"60",1000,10,0.1,"0.01",1,"i",0.3,3.32166499498496,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,199.990715787303,55,34.632119443062,35.6382121103547,NA,NA,1.1471745299335,529.87386898299,0.631531611324036
"61",1000,1,0.1,"0.025",1,"i",0,3.06111668338348,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,199.276100137581,14,69.8765647445081,513,NA,NA,Inf,111.491569390402,-0.00277125828867084
"62",1000,1,0.1,"0.025",1,"i",0,3.30959545302574,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,199.965796925961,12,140.516257124931,431,NA,NA,Inf,117.579646017699,0.623206659253171
"63",1000,2,0.1,"0.025",1,"i",0,3.03233032430625,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,199.994804680519,18,111.741465464672,522,NA,NA,Inf,179.328298887122,0.0404872521050336
"64",1000,2,0.1,"0.025",1,"i",0,3.42657973921765,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,199.623409625934,16,105.526815872002,390,NA,NA,Inf,127.99794661191,0.630880186003806
"65",1000,3,0.1,"0.025",1,"i",0,3.07572718154463,-0.0174435107741797,0.0324148051524539,5,1,0,-0.00947679548173103,199.998295553526,11,0,187,NA,NA,Inf,69.5105973025048,-0.0189592336685969
"66",1000,3,0.1,"0.025",1,"i",0,3.33176195252424,-0.00519337558184165,0.0457286785144451,7,1,0.6,0.312403529545507,199.899881640403,11,143.732394807493,380,NA,NA,Inf,122.036598493003,0.626105340377575
"67",1000,4,0.1,"0.025",1,"i",0,3.02564359745904,-0.0251020364364839,0.0300341447782799,5,1,0,0.00711846673420455,199.937535237304,12,131.58413458767,412,NA,NA,Inf,119.106683804627,0.0142370159678754
"68",1000,4,0.1,"0.025",1,"i",0,3.29030424607155,0.0151880491956945,0.0473413065347058,7,1,0.6,0.315853156259149,199.86805455249,15,155.722428253167,382,NA,NA,Inf,114.632896305125,0.632714598391399
"69",1000,5,0.1,"0.025",1,"i",0,3.01257104647275,-0.0291126124052169,0.0299647082325261,5,1,0,-0.00909820736029554,199.8442822184,13,137.10000046253,331,NA,NA,Inf,116.527206771463,-0.0182319244652361
"70",1000,5,0.1,"0.025",1,"i",0,3.31370779003678,0.011435033843342,0.0487019866213312,7,1,0.6,0.315954161380833,199.616583513593,16,49.7015213953822,515,NA,NA,Inf,87.875,0.632280843486507
"71",1000,6,0.1,"0.025",1,"i",0,2.97268472082915,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,199.731885227562,13,113.292808602012,501,NA,NA,Inf,134.663007683864,-0.0244515642202204
"72",1000,6,0.1,"0.025",1,"i",0,3.19327983951856,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,199.643535095993,12,71.4369211338456,507,NA,NA,Inf,103.272314674735,0.628886122355045
"73",1000,7,0.1,"0.025",1,"i",0,2.93610832497493,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,199.430634394773,18,86.171623755552,569,NA,NA,Inf,109.496763754045,-0.00460018835575634
"74",1000,7,0.1,"0.025",1,"i",0,3.29625543296556,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,199.864225289752,12,156.566288014691,345,NA,NA,Inf,123.638228941685,0.630146774875255
"75",1000,8,0.1,"0.025",1,"i",0,3.06750250752257,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,199.925355474253,14,78.3757561565176,490,NA,NA,Inf,122.79392338177,-0.000238175651096152
"76",1000,8,0.1,"0.025",1,"i",0,3.34065529923103,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,199.997777666445,14,90.0420250541317,525,NA,NA,Inf,123.524691358025,0.629257906256012
"77",1000,9,0.1,"0.025",1,"i",0,3.01504513540622,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,199.934532185886,15,188.798204797587,375,NA,NA,Inf,140.808797127469,0.0182889426957224
"78",1000,9,0.1,"0.025",1,"i",0,3.27572718154463,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,199.824166817246,16,74.5676921426098,507,NA,NA,Inf,139.899736147757,0.632747645023993
"79",1000,10,0.1,"0.025",1,"i",0,3.13009027081244,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,199.992954356591,12,187.246601694429,255,NA,NA,Inf,111.009950248756,0.0134301575989893
"80",1000,10,0.1,"0.025",1,"i",0,3.32166499498496,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,199.64490969115,17,66.2238011918301,532,NA,NA,Inf,122.362701908957,0.631531611324036
"81",1000,1,0.1,"0.025",1,"i",0.1,3.06111668338348,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,199.994292041087,43,94.8969504280252,28.7556840845632,NA,NA,1.02124023434959,399.870381007084,-0.00277125828867084
"82",1000,1,0.1,"0.025",1,"i",0.1,3.30959545302574,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,199.9933168393,42,124.279158910702,26.4161103206742,NA,NA,1.22119365805378,342.887622149837,0.623206659253171
"83",1000,2,0.1,"0.025",1,"i",0.1,3.03233032430625,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,199.998796432259,42,100.160036730147,27.6109952013353,NA,NA,1.04600301763887,375.407442931134,0.0404872521050336
"84",1000,2,0.1,"0.025",1,"i",0.1,3.42657973921765,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,199.960046610928,44,184.404105888652,28.0095465393795,NA,NA,0.983377822854263,353.708382066277,0.630880186003806
"85",1000,3,0.1,"0.025",1,"i",0.1,3.07572718154463,-0.0174435107741797,0.0324148051524539,5,1,0,-0.00947679548173103,199.927148880201,42,97.9103323264487,27.2236327091928,NA,NA,1.19201239210899,371.353124391668,-0.0189592336685969
"86",1000,3,0.1,"0.025",1,"i",0.1,3.33176195252424,-0.00519337558184165,0.0457286785144451,7,1,0.6,0.312403529545507,199.980157225114,44,191.222471244197,28.4002534586546,NA,NA,1.10192717786914,363.906725766044,0.626105340377575
"87",1000,4,0.1,"0.025",1,"i",0.1,3.02564359745904,-0.0251020364364839,0.0300341447782799,5,1,0,0.00711846673420455,199.984161697385,49,146.733296111598,28.7428483543525,NA,NA,0.994048463453553,389.659933967761,0.0142370159678754
"88",1000,4,0.1,"0.025",1,"i",0.1,3.29030424607155,0.0151880491956945,0.0473413065347058,7,1,0.6,0.315853156259149,199.994620194439,43,110.727641392846,27.4905192846369,NA,NA,1.16054997999099,371.201320792475,0.632714598391399
"89",1000,5,0.1,"0.025",1,"i",0.1,3.01257104647275,-0.0291126124052169,0.0299647082325261,5,1,0,-0.00909820736029554,199.999680573891,43,92.2023296133468,27.0711083307267,NA,NA,0.99602483181997,381.035422343324,-0.0182319244652361
"90",1000,5,0.1,"0.025",1,"i",0.1,3.31370779003678,0.011435033843342,0.0487019866213312,7,1,0.6,0.315954161380833,199.952845480933,43,132.442183831814,25.6304229046006,NA,NA,1.1506146704812,349.6601117781,0.632280843486507
"91",1000,6,0.1,"0.025",1,"i",0.1,2.97268472082915,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,199.987906713298,46,151.597228851071,27.7880233174351,NA,NA,1.15474366824449,375.980098522168,-0.0244515642202204
"92",1000,6,0.1,"0.025",1,"i",0.1,3.19327983951856,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,199.997649864932,44,192.196632852172,26.5025049008931,NA,NA,1.00978580151944,347.218730995338,0.628886122355045
"93",1000,7,0.1,"0.025",1,"i",0.1,2.93610832497493,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,199.98991751274,44,95.3196109614437,29.2228933856841,NA,NA,1.05341957875304,391.943374858437,-0.00460018835575634
"94",1000,7,0.1,"0.025",1,"i",0.1,3.29625543296556,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,199.964956095111,42,62.5432644132297,25.883324099723,NA,NA,0.993588537446408,333.90951606344,0.630146774875255
"95",1000,8,0.1,"0.025",1,"i",0.1,3.06750250752257,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,199.983930587681,47,116.385032675864,27.3250366032211,NA,NA,1.0758233250179,373.968966846569,-0.000238175651096152
