"","size","rep","tau","delt","alph","mod","psi","r0","degAssort","clustering","pathLen","n_components","r","q","time_steps","peak_size","peak_time","tot_inf","prev_m","prev_f","prev_ratio","prev_l","r_actual"
"132",1000,6,0.06,"100000",1,"i",0,2.05282275397621,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,22.0877481752199,75,3.8367745913814,322,NA,NA,0.993936783388117,NA,0.628886122355045
"133",1000,7,0.06,"100000",1,"i",0,1.88749820891245,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,46.5285769860944,53,16.1323991360619,338,NA,NA,Inf,NA,-0.00460018835575634
"134",1000,7,0.06,"100000",1,"i",0,2.11902134976358,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,27.3506667633604,122,12.6476073548813,477,NA,NA,Inf,NA,0.630146774875255
"135",1000,8,0.06,"100000",1,"i",0,1.97196589769308,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,0.253797358068121,4,0,4,NA,NA,1,NA,-0.000238175651096152
"136",1000,8,0.06,"100000",1,"i",0,2.14756412093423,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,26.9080416397183,93,9.49998395173668,454,NA,NA,0.956484464128244,NA,0.629257906256012
"137",1000,9,0.06,"100000",1,"i",0,1.93824330133257,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,4.22790202907289,9,0,14,NA,NA,0.9,NA,0.0182889426957224
"138",1000,9,0.06,"100000",1,"i",0,2.10582461670726,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,32.4983501297561,110,7.69108536698255,432,NA,NA,1.37569695075628,NA,0.632747645023993
"139",1000,10,0.06,"100000",1,"i",0,2.01220088837942,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,23.877849361645,97,8.27112261517032,406,NA,NA,1.04162355770471,NA,0.0134301575989893
"140",1000,10,0.06,"100000",1,"i",0,2.13535606820461,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,27.1921813271076,107,7.08461524436238,424,NA,NA,1.14687838759164,NA,0.631531611324036
"141",1000,1,0.12,"100000",1,"i",0,3.5548451807034,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,19.2659923243595,249,4.54145889435698,752,NA,NA,0.953020273738688,NA,-0.00277125828867084
"142",1000,1,0.12,"100000",1,"i",0,3.8434011712557,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,20.7420947241566,188,4.36569166657167,631,NA,NA,1.13655902016523,NA,0.623206659253171
